owned,master_rank,skill_level,,,character,unit,id,seq,characterId,cardRarityType,attr,supportUnit,skillId,cardSkillName,prefix,assetbundleName,releaseAt,type,,0
FALSE,,,,,小豆沢こはね,vbs,373,3730,9,4,mysterious,none,11,歌で景色を,そして知る『伝説』,res009_no015,2022-02-09 15:00,perm,,
FALSE,,,,,青柳冬弥,vbs,374,3740,12,4,mysterious,none,10,原点を知る,胸の高鳴りを言葉に,res012_no014,2022-02-09 15:00,perm,,
FALSE,,,,,鏡音レン,vs,375,3750,23,4,mysterious,street,4,今から特訓！,抑えきれない興味,res023_no015,2022-02-09 15:00,perm,,
FALSE,,,,,白石杏,vbs,376,3760,10,3,cute,none,6,迷っても、前へ！,これから開店！,res010_no013,2022-02-09 15:00,perm,,
FALSE,,,,,東雲彰人,vbs,377,3770,11,2,cool,none,2,決意は固く,Towards Legend,res011_no013,2022-02-09 15:00,perm,,
FALSE,,,,,宵崎奏,niigo,378,3780,17,birthday,cool,none,14,思い出のスペシャルプレート,Happy Birthday！！,res017_no016,2022-02-10 0:00,bday,,
FALSE,,,,,KAITO,vs,379,3790,26,birthday,cute,none,14,甘えてくれていいんだよ,Happy Anniversary！！,res026_no014,2022-02-17 0:00,bday,,
FALSE,,,,,日野森志歩,ln,380,3800,4,4,pure,none,4,夢みたいな現実,昔日に抱いた願い,res004_no015,2022-02-18 15:00,perm,,
FALSE,,,,,星乃一歌,ln,381,3810,1,4,pure,none,7,ひたすら褒める券,今の聞いてたの！？,res001_no014,2022-02-18 15:00,perm,,
FALSE,,,,,KAITO,vs,382,3820,26,4,pure,light_sound,4,気まずくない距離感,少し慣れない賑やかさ,res026_no015,2022-02-18 15:00,perm,,
FALSE,,,,,天馬咲希,ln,383,3830,2,3,happy,none,9,無理せず、いつもどおり！,未来のスターからの教え,res002_no016,2022-02-18 15:00,perm,,
FALSE,,,,,望月穂波,ln,384,3840,3,2,happy,none,5,級友との約束を,クール・ライダース・レディ,res003_no017,2022-02-18 15:00,perm,,
FALSE,,,,,天馬司,wxs,385,3850,13,4,mysterious,none,10,チョコレート・ペガサス！,トラブルミーティング！？,res013_no015,2022-02-28 15:00,lim,,
FALSE,,,,,東雲彰人,vbs,386,3860,11,4,mysterious,none,4,こだわりのオレンジピール,チョコ作りにも妥協なし,res011_no014,2022-02-28 15:00,lim,,
FALSE,,,,,暁山瑞希,niigo,387,3870,20,4,mysterious,none,7,友のためのチョコデザイン,メイキング・ウィズ・チルドレン,res020_no015,2022-02-28 15:00,lim,,
FALSE,,,,,日野森志歩,ln,388,3880,4,3,mysterious,none,9,たまには手作りも,『ありがとう』を込めて,res004_no016,2022-02-28 15:00,perm,,
FALSE,,,,,鏡音レン,vs,389,3890,23,2,cool,theme_park,2,ジェスチャーで意思疎通,イノセント・スクワイア,res023_no016,2022-02-28 15:00,perm,,
FALSE,,,,,小豆沢こはね,vbs,390,3900,9,birthday,happy,none,14,勇者こはねの大冒険！？,Happy Birthday！！,res009_no016,2022-03-02 0:00,bday,,
FALSE,,,,,日野森雫,mmj,391,3910,8,4,pure,none,10,『想い』から生まれた衣装,Feel like Magic,res008_no015,2022-03-11 15:00,perm,,
FALSE,,,,,花里みのり,mmj,392,3920,5,4,pure,none,11,ちょっとずつプロ意識,熱烈トーク！,res005_no013,2022-03-11 15:00,perm,,
FALSE,,,,,初音ミク,vs,393,3930,21,4,pure,idol,7,ありがとうを、ひと縫いずつ,セカイの衣装室へご案内♪,res021_no022,2022-03-11 15:00,perm,,
FALSE,,,,,桐谷遥,mmj,394,3940,6,3,mysterious,none,9,アイドルで高校生だから,“私達”を表現するために,res006_no016,2022-03-11 15:00,perm,,
FALSE,,,,,桃井愛莉,mmj,395,3950,7,2,mysterious,none,2,三つ葉にこめられた想い,ミステリアスハート・ウィッチ,res007_no015,2022-03-11 15:00,perm,,
FALSE,,,,,桃井愛莉,mmj,396,3960,7,birthday,pure,none,14,４人でケーキ入刀♪,Happy Birthday！！,res007_no016,2022-03-19 0:00,bday,,
FALSE,,,,,東雲絵名,niigo,397,3970,19,4,cool,none,4,可能性がある限り,苦しさも、惨めさも,res019_no015,2022-03-20 15:00,perm,,
FALSE,,,,,宵崎奏,niigo,398,3980,17,4,cool,none,10,いつでも頼って,音が腑に落ちる瞬間,res017_no017,2022-03-20 15:00,perm,,
FALSE,,,,,鏡音リン,vs,399,3990,22,4,cool,school_refusal,7,苦しんでほしくないけど,届けたい歌声,res022_no016,2022-03-20 15:00,perm,,
FALSE,,,,,朝比奈まふゆ,niigo,400,4000,18,3,pure,none,3,誰も正解を持っていないから,想起される色彩,res018_no017,2022-03-20 15:00,perm,,
FALSE,,,,,暁山瑞希,niigo,401,4010,20,2,pure,none,8,変化に寄り添って,３人だけの夜,res020_no016,2022-03-20 15:00,perm,,
FALSE,,,,,白石杏,vbs,402,4020,10,4,cute,none,13,同じ夢を追いかける仲間と,かつての熱狂,res010_no014,2022-03-30 15:00,fes,,
FALSE,,,,,青柳冬弥,vbs,403,4030,12,4,happy,none,12,今はまだ触れられなくても,のみこんでしまっていた想い,res012_no015,2022-03-30 15:00,fes,,
FALSE,,,,,初音ミク,vs,404,4040,21,4,happy,school_refusal,19,あったかいお花見,風に舞う花びらの中で,res021_no023,2022-03-30 15:00,lim,,
FALSE,,,,,鏡音レン,vs,405,4050,23,4,happy,street,17,探せ、ベストスポット！,春色スイーツに囲まれて,res023_no017,2022-03-30 15:00,lim,,
FALSE,,,,,巡音ルカ,vs,406,4060,24,4,happy,light_sound,15,教室のユメミグサ,黒板に咲くサクラ,res024_no017,2022-03-30 15:00,lim,,
FALSE,,,,,KAITO,vs,407,4070,26,4,happy,theme_park,18,僕の願いを、少しだけ,大丈夫だよ、みんな,res026_no016,2022-03-30 15:00,lim,,
FALSE,,,,,MEIKO,vs,408,4080,25,3,cute,street,3,春色crase cafe,春メニューの試食,res025_no017,2022-03-30 15:00,perm,,
FALSE,,,,,鏡音リン,vs,409,4090,22,2,cool,idol,8,桜ステージで春ライブ♪,bloomy idol♪,res022_no017,2022-03-30 15:00,perm,,
FALSE,,,,,天馬司,wxs,410,4100,13,4,cute,none,11,世界のスターに近づけたな！,星の旋律,res013_no016,2022-04-11 12:00,perm,,
FALSE,,,,,草薙寧々,wxs,411,4110,15,4,cute,none,7,ちょっとは信頼してるから,子リス達のお誘い,res015_no014,2022-04-11 12:00,perm,,
FALSE,,,,,神代類,wxs,412,4120,16,4,cute,none,10,星のひらめきを待って,その心意気を買って,res016_no015,2022-04-11 12:00,perm,,
FALSE,,,,,鳳えむ,wxs,413,4130,14,3,mysterious,none,3,楽しいほうれんそう,ニッコリ作戦大成功！,res014_no016,2022-04-11 12:00,perm,,
FALSE,,,,,初音ミク,vs,414,4140,21,2,mysterious,theme_park,8,共通点を探そー！,代役に挑戦！,res021_no024,2022-04-11 12:00,perm,,
FALSE,,,,,花里みのり,mmj,415,4150,5,birthday,cool,none,14,ファン達からの祝福,Happy Birthday！！,res005_no014,2022-04-14 0:00,bday,,
FALSE,,,,,星乃一歌,ln,416,4160,1,4,mysterious,none,4,この想いを届けるために,考えるより先に,res001_no015,2022-04-21 12:00,perm,,
FALSE,,,,,天馬咲希,ln,417,4170,2,4,mysterious,none,7,アタシも、誰かに届く曲を,サイコーにおいしい１杯！,res002_no017,2022-04-21 12:00,perm,,
FALSE,,,,,望月穂波,ln,418,4180,3,4,mysterious,none,10,思いやりの差し入れ,１枚の優しさ,res003_no018,2022-04-21 12:00,perm,,
FALSE,,,,,日野森志歩,ln,419,4190,4,3,cool,none,9,クレープパーティー,これからの展開は,res004_no017,2022-04-21 12:00,perm,,
FALSE,,,,,巡音ルカ,vs,420,4200,24,2,cute,light_sound,5,ほんの少しのきっかけを,的確なアドバイス,res024_no018,2022-04-21 12:00,perm,,
FALSE,,,,,東雲絵名,niigo,421,4210,19,birthday,mysterious,none,14,友人達とのショッピング,Happy Birthday！！,res019_no016,2022-04-30 0:00,bday,,
FALSE,,,,,桐谷遥,mmj,422,4220,6,4,cool,none,10,特製パフェタイム♪,的中した予感,res006_no017,2022-04-30 12:00,lim,,
FALSE,,,,,花里みのり,mmj,423,4230,5,4,cool,none,7,MORE MORE JUMP！秘話！？,初めての声域チェック！,res005_no015,2022-04-30 12:00,lim,,
FALSE,,,,,鏡音リン,vs,424,4240,22,4,cool,idol,16,レッツゴー・ショッピング！,もっと頼ってほしいんだ♪,res022_no018,2022-04-30 12:00,lim,,
FALSE,,,,,初音ミク,vs,425,4250,21,3,cute,idol,3,原点回帰のライブを,こちょこちょはどうかな？,res021_no025,2022-04-30 12:00,perm,,
FALSE,,,,,日野森雫,mmj,426,4260,8,2,happy,none,2,お顔の相を拝見！？,完成報告！,res008_no016,2022-04-30 12:00,perm,,
FALSE,,,,,天馬咲希,ln,427,4270,2,birthday,cute,none,14,天馬印の感謝状♪,Happy Birthday！！,res002_no018,2022-05-09 0:00,bday,,
FALSE,,,,,神代類,wxs,428,4280,16,4,cool,none,4,そろった役者達,黄昏の輝き,res016_no016,2022-05-10 12:00,perm,,
FALSE,,,,,暁山瑞希,niigo,429,4290,20,4,cool,none,11,託された炎,お先に失礼！,res020_no017,2022-05-10 12:00,perm,,
FALSE,,,,,巡音ルカ,vs,430,4300,24,4,cool,theme_park,7,魔法の行方を見届けて,カッパさんの好きな物？,res024_no019,2022-05-10 12:00,perm,,
FALSE,,,,,東雲彰人,vbs,431,4310,11,3,pure,none,6,平穏な休み時間のために？,なりふりかまってられねえ！,res011_no015,2022-05-10 12:00,perm,,
FALSE,,,,,東雲絵名,niigo,432,4320,19,2,happy,none,8,垣間見えた努力,体育祭の舞台裏,res019_no017,2022-05-10 12:00,perm,,
FALSE,,,,,天馬司,wxs,433,4330,13,birthday,happy,none,14,謎の挑戦状！？,Happy Birthday！！,res013_no017,2022-05-17 0:00,bday,,
FALSE,,,,,東雲彰人,vbs,434,4340,11,4,cute,none,7,足りないものはパンケーキ？,手にした熱気,res011_no016,2022-05-20 12:00,perm,,
FALSE,,,,,小豆沢こはね,vbs,435,4350,9,4,cute,none,7,街と景色と空気と,褒められちゃった♪,res009_no017,2022-05-20 12:00,perm,,
FALSE,,,,,KAITO,vs,436,4360,26,4,cute,street,4,VS Vivid BAD SQUAD！？,みんなも美味しいパンケーキ！,res026_no017,2022-05-20 12:00,perm,,
FALSE,,,,,青柳冬弥,vbs,437,4370,12,3,mysterious,none,3,同じ夢を持つ仲間として,お腹は正直,res012_no016,2022-05-20 12:00,perm,,
FALSE,,,,,白石杏,vbs,438,4380,10,2,pure,none,8,譲れない熱,ほんの少しの悔しさ,res010_no015,2022-05-20 12:00,perm,,
FALSE,,,,,青柳冬弥,vbs,439,4390,12,birthday,cool,none,14,足りなくなったクッキー,Happy Birthday！！,res012_no017,2022-05-25 0:00,bday,,
FALSE,,,,,白石杏,vbs,440,4400,10,4,pure,none,10,親達の反応,純白に身を包んで,res010_no016,2022-05-31 12:00,lim,,
FALSE,,,,,日野森雫,mmj,441,4410,8,4,pure,none,7,完璧なエスコートの秘密？,転ばぬようあなたの手を,res008_no017,2022-05-31 12:00,lim,,
FALSE,,,,,MEIKO,vs,442,4420,25,4,pure,street,17,つながりを感じて,頑張ったあなたへの,res025_no018,2022-05-31 12:00,lim,,
FALSE,,,,,桃井愛莉,mmj,443,4430,7,3,cute,none,3,いろいろな形の幸せ,キュートに目を奪われて,res007_no017,2022-05-31 12:00,perm,,
FALSE,,,,,小豆沢こはね,vbs,444,4440,9,2,happy,none,5,撮影の合間に,プリティブライズメイド,res009_no018,2022-05-31 12:00,perm,,
FALSE,,,,,朝比奈まふゆ,niigo,445,4450,18,4,cool,none,10,まぶしい光景,茜さすぬくもりの中で,res018_no018,2022-06-10 12:00,perm,,
FALSE,,,,,暁山瑞希,niigo,446,4460,20,4,cool,none,10,みんなで迎えに,怖くないよ,res020_no018,2022-06-10 12:00,perm,,
FALSE,,,,,鏡音レン,vs,447,4470,23,4,cool,school_refusal,7,うきうきという気持ち,隠れぎみな挨拶と共に,res023_no018,2022-06-10 12:00,perm,,
FALSE,,,,,東雲絵名,niigo,448,4480,19,3,happy,none,6,３人だけの打ち上げ,最高に盛れる角度で,res019_no018,2022-06-10 12:00,perm,,
FALSE,,,,,宵崎奏,niigo,449,4490,17,2,mysterious,none,2,何度でも見つけるから,その手を離さないように,res017_no018,2022-06-10 12:00,perm,,
FALSE,,,,,草薙寧々,wxs,450,4500,15,4,happy,none,4,アドレス帳、危機一髪！？,遊びのお礼に,res015_no015,2022-06-20 12:00,perm,,
FALSE,,,,,天馬司,wxs,451,4510,13,4,happy,none,7,数日ぶりのただいま,執念の追いかけっこ,res013_no018,2022-06-20 12:00,perm,,
FALSE,,,,,鳳えむ,wxs,452,4520,14,4,happy,none,11,クルーザーで何する？,嵐の前のフィッシング,res014_no017,2022-06-20 12:00,perm,,
FALSE,,,,,MEIKO,vs,453,4530,25,3,happy,theme_park,9,備えあればうれいなし♪,挑戦の心得！,res025_no019,2022-06-20 12:00,perm,,
FALSE,,,,,神代類,wxs,454,4540,16,2,cute,none,2,ひとりだけの食糧難？,サバイバルチャレンジ！,res016_no017,2022-06-20 12:00,perm,,
FALSE,,,,,神代類,wxs,455,4550,16,birthday,mysterious,none,14,特別な“普通”,Happy Birthday！！,res016_no018,2022-06-24 12:00,bday,,
FALSE,,,,,望月穂波,ln,456,4560,3,4,happy,none,13,求められていなくても,積み重ねてきた勇気,res003_no019,2022-06-30 12:00,fes,,
FALSE,,,,,日野森志歩,ln,457,4570,4,4,mysterious,none,12,あの日の覚悟,私にとって正しい道,res004_no018,2022-06-30 12:00,fes,,
FALSE,,,,,宵崎奏,niigo,458,4580,17,4,happy,none,4,あっという間に流れる会話,この一球で……！,res017_no019,2022-06-30 12:00,lim,,
FALSE,,,,,花里みのり,mmj,459,4590,5,4,happy,none,7,ペンぴょんを持つべき人は,名誉の転倒,res005_no016,2022-06-30 12:00,lim,,
FALSE,,,,,東雲絵名,niigo,460,4600,19,4,happy,none,10,まっすぐなまなざし,アーム弱すぎ！,res019_no019,2022-06-30 12:00,lim,,
FALSE,,,,,巡音ルカ,vs,461,4610,24,3,happy,school_refusal,9,駆け引き失敗？,炎天下の応援,res024_no020,2022-06-30 12:00,perm,,
FALSE,,,,,星乃一歌,ln,462,4620,1,2,cool,none,5,バブルかぶってくれるかな？,自分からいかないと,res001_no016,2022-06-30 12:00,perm,,
FALSE,,,,,白石杏,vbs,463,4630,10,4,mysterious,none,4,RADderのケンカ事情？,優しい記憶,res010_no017,2022-07-11 12:00,perm,,
FALSE,,,,,東雲彰人,vbs,464,4640,11,4,mysterious,none,11,第１回ランニング大会！,朝練の一幕,res011_no017,2022-07-11 12:00,perm,,
FALSE,,,,,鏡音リン,vs,465,4650,22,4,mysterious,street,10,空気を感じるために,上映中はお静かに！,res022_no019,2022-07-11 12:00,perm,,
FALSE,,,,,小豆沢こはね,vbs,466,4660,9,3,happy,none,9,みんなで街巡り！,レモネードで一休み♪,res009_no019,2022-07-11 12:00,perm,,
FALSE,,,,,青柳冬弥,vbs,467,4670,12,2,pure,none,2,この街の思い出,感じた想いの行方,res012_no018,2022-07-11 12:00,perm,,
FALSE,,,,,草薙寧々,wxs,468,4680,15,birthday,pure,none,14,かけがえのないバカバカしい日々,Happy Birthday！！,res015_no016,2022-07-20 0:00,bday,,
FALSE,,,,,天馬咲希,ln,469,4690,2,4,cute,none,4,雲のソフトクリーム,記憶の深淵,res002_no019,2022-07-21 12:00,perm,,
FALSE,,,,,星乃一歌,ln,470,4700,1,4,cute,none,7,痛みさえもわけあって,その歌を聴かせて,res001_no017,2022-07-21 12:00,perm,,
FALSE,,,,,鏡音レン,vs,471,4710,23,4,cute,light_sound,10,たとえ誰にも響かなくても,放課後のひととき,res023_no019,2022-07-21 12:00,perm,,
FALSE,,,,,KAITO,vs,472,4720,26,3,cool,light_sound,6,一番音楽してる？,曲と向き合うということ,res026_no018,2022-07-21 12:00,perm,,
FALSE,,,,,日野森志歩,ln,473,4730,4,2,happy,none,2,大切だからこそ,真正面からのリベンジへ,res004_no019,2022-07-21 12:00,perm,,
FALSE,,,,,白石杏,vbs,474,4740,10,birthday,pure,none,14,家族みたいなものだから,Happy Birthday！！,res010_no018,2022-07-26 0:00,bday,,
FALSE,,,,,草薙寧々,wxs,475,4750,15,4,cute,none,10,好きなものこそわかちあって,標的は逃がさない,res015_no017,2022-07-31 12:00,lim,,
FALSE,,,,,鳳えむ,wxs,476,4760,14,4,cute,none,4,超☆感覚プレイヤー,おめめキラキラだね☆,res014_no018,2022-07-31 12:00,lim,,
FALSE,,,,,青柳冬弥,vbs,477,4770,12,4,cute,none,7,こだわりのチーム名,目にも留まらぬぷよ捌き,res012_no019,2022-07-31 12:00,lim,,
FALSE,,,,,東雲彰人,vbs,478,4780,11,3,cute,none,3,ガンスリンガー・オオカミ＆パンダ,ぬいぐるみと共に,res011_no018,2022-07-31 12:00,perm,,
FALSE,,,,,初音ミク,vs,479,4790,21,2,cool,theme_park,5,みんなで落書きタイム♪,ミクミク☆ガンナー！,res021_no026,2022-07-31 12:00,perm,,
FALSE,,,,,星乃一歌,ln,480,4800,1,birthday,cool,none,14,彩られた日々,Happy Birthday！！,res001_no018,2022-08-11 0:00,bday,,
FALSE,,,,,桃井愛莉,mmj,481,4810,7,4,cool,none,4,癒しの足つぼマッサージ？,最強アイドルスマイル！,res007_no018,2022-08-10 12:00,perm,,
FALSE,,,,,日野森雫,mmj,482,4820,8,4,cool,none,10,あなたはずっとずっとアイドル,落ちちゃったかしら？,res008_no018,2022-08-10 12:00,perm,,
FALSE,,,,,MEIKO,vs,483,4830,25,4,cool,idol,7,特訓の先で得るもの,まずは腹筋の強化から！,res025_no020,2022-08-10 12:00,perm,,
FALSE,,,,,花里みのり,mmj,484,4840,5,3,pure,none,3,スイカ割りで特訓！,想い混ざりあうスムージー,res005_no017,2022-08-10 12:00,perm,,
FALSE,,,,,桐谷遥,mmj,485,4850,6,2,mysterious,none,5,お礼のサプライズ,夏！合宿！水着！,res006_no018,2022-08-10 12:00,perm,,
FALSE,,,,,暁山瑞希,niigo,486,4860,20,4,cute,none,4,『今』を届けるレター,勇気をくれたもの,res020_no019,2022-08-20 12:00,perm,,
FALSE,,,,,宵崎奏,niigo,487,4870,17,4,cute,none,7,初めてのカフェ作業,朝日に目を細めて,res017_no020,2022-08-20 12:00,perm,,
FALSE,,,,,朝比奈まふゆ,niigo,488,4880,18,4,cute,none,10,『姉』という存在,遠いぬくもり,res018_no019,2022-08-20 12:00,perm,,
FALSE,,,,,東雲絵名,niigo,489,4890,19,3,mysterious,none,6,KからのDM,いいものを作りたいから,res019_no020,2022-08-20 12:00,perm,,
FALSE,,,,,巡音ルカ,vs,490,4900,24,2,cool,school_refusal,8,変化したのは……,待つという選択,res024_no021,2022-08-20 12:00,perm,,
FALSE,,,,,暁山瑞希,niigo,491,4910,20,birthday,happy,none,14,あたたかくて賑やかな誕生日,Happy Birthday！！,res020_no020,2022-08-27 0:00,bday,,
FALSE,,,,,初音ミク,vs,492,4920,21,birthday,happy,none,14,感謝のデュエット♪,Happy Anniversary！！,res021_no027,2022-08-31 0:00,bday,,
FALSE,,,,,日野森志歩,ln,493,4930,4,4,pure,none,10,鼓舞の言葉,全力のステージ,res004_no020,2022-08-31 12:00,lim,,
FALSE,,,,,星乃一歌,ln,494,4940,1,4,pure,none,10,秘密の円陣,ひらめきを待って,res001_no019,2022-08-31 12:00,lim,,
FALSE,,,,,天馬咲希,ln,495,4950,2,4,pure,none,4,ほっぺはぷにぷにのままで,ムキムキになっちゃった！？,res002_no020,2022-08-31 12:00,lim,,
FALSE,,,,,鏡音リン,vs,496,4960,22,3,pure,light_sound,6,優しさって難しいなぁ,口にできない言葉,res022_no020,2022-08-31 12:00,perm,,
FALSE,,,,,望月穂波,ln,497,4970,3,2,cute,none,2,伝えきれないほどのありがとう,信じる力,res003_no020,2022-08-31 12:00,perm,,
FALSE,,,,,鳳えむ,wxs,498,4980,14,birthday,cute,none,14,えむ隊員の大冒険！,Happy Birthday！！,res014_no019,2022-09-09 0:00,bday,,
FALSE,,,,,東雲絵名,niigo,499,4990,19,4,mysterious,none,4,みんなでデッサン♪,思い出の動物は,res019_no021,2022-09-09 12:00,perm,,
FALSE,,,,,望月穂波,ln,500,5000,3,4,mysterious,none,7,わたしのワニさん、猫さん,どうしてこうなるの？,res003_no021,2022-09-09 12:00,perm,,
FALSE,,,,,鳳えむ,wxs,501,5010,14,4,mysterious,none,10,にこにこ絵描き歌,たこさんと同じ顔っ☆,res014_no020,2022-09-09 12:00,perm,,
FALSE,,,,,鏡音レン,vs,502,5020,23,3,cool,light_sound,3,ロックとバイクに夜更かし、コーヒー,オレ流かっこいい表現！,res023_no020,2022-09-09 12:00,perm,,
FALSE,,,,,宵崎奏,niigo,503,5030,17,2,happy,none,5,コロッケじゃなくてミートボール,出会いを導いて,res017_no021,2022-09-09 12:00,perm,,
FALSE,,,,,青柳冬弥,vbs,504,5040,12,4,cool,none,11,『俺達の音』を求めて,これから先もずっと,res012_no020,2022-09-20 12:00,perm,,
FALSE,,,,,小豆沢こはね,vbs,505,5050,9,4,cool,none,10,感じたドキドキを集めて,ミッドナイトメイキング,res009_no020,2022-09-20 12:00,perm,,
FALSE,,,,,KAITO,vs,506,5060,26,4,cool,street,10,何事も挑戦,こだわりじゃない？,res026_no019,2022-09-20 12:00,perm,,
FALSE,,,,,白石杏,vbs,507,5070,10,3,cool,none,3,この歌だからこその情熱を,ニュアンスランゲージ,res010_no019,2022-09-20 12:00,perm,,
FALSE,,,,,東雲彰人,vbs,508,5080,11,2,happy,none,5,杏とこはねのいない日,それぞれの休日の過ごし方,res011_no019,2022-09-20 12:00,perm,,
FALSE,,,,,初音ミク,vs,509,5090,21,4,pure,none,13,わたしが、そばにいるよ,せめて、わたしに,res021_no028,2022-09-30 12:00,fes,,
FALSE,,,,,巡音ルカ,vs,510,5100,24,4,pure,none,12,いつか、この想いが生まれる日を,語る、『あなた』の想いへ,res024_no022,2022-09-30 12:00,fes,,
FALSE,,,,,朝比奈まふゆ,niigo,511,5110,18,4,pure,none,4,みんなで食べるクレープ,優しいおまじない,res018_no020,2022-09-30 12:00,lim,,
FALSE,,,,,日野森雫,mmj,512,5120,8,4,pure,none,10,偶然のラッキー？,おまんじゅうでリラックス♪,res008_no019,2022-09-30 12:00,lim,,
FALSE,,,,,東雲彰人,vbs,513,5130,11,4,pure,none,4,旧友との友情,大歓声の熱狂を,res011_no020,2022-09-30 12:00,lim,,
FALSE,,,,,神代類,wxs,514,5140,16,4,pure,none,7,みんなでイス係,投げかける言葉は,res016_no019,2022-09-30 12:00,lim,,
FALSE,,,,,望月穂波,ln,515,5150,3,3,cute,none,6,早く相談しなくちゃ！,わたし達を知ってもらうために,res003_no022,2022-09-30 15:00,perm,,
FALSE,,,,,桐谷遥,mmj,516,5160,6,birthday,mysterious,none,14,ペンギンパラダイス！,Happy Birthday！！2022,res006_no019,2022-10-05 0:00,bday,,
FALSE,,,,,花里みのり,mmj,517,5170,5,4,cute,none,4,この親にしてこの子あり？,スポットライトのその先へ,res005_no018,2022-10-12 12:00,perm,,
FALSE,,,,,桐谷遥,mmj,518,5180,6,4,cute,none,7,あの言葉の意味,心までも、つなげて,res006_no020,2022-10-12 12:00,perm,,
FALSE,,,,,桃井愛莉,mmj,519,5190,7,4,cute,none,11,最高のワンマンにするために,ワンマン作戦会議！,res007_no019,2022-10-12 12:00,perm,,
FALSE,,,,,日野森雫,mmj,520,5200,8,3,mysterious,none,6,楽しい検品作業？,どきどきグッズ開封♪,res008_no020,2022-10-12 15:00,perm,,
FALSE,,,,,KAITO,vs,521,5210,26,2,pure,idol,8,輝く姿を焼きつけて,頼れる先輩達,res026_no020,2022-10-12 15:00,perm,,
FALSE,,,,,神代類,wxs,522,5220,16,4,cool,none,11,たいしたことじゃない話,夕風に吹かれて,res016_no020,2022-10-21 12:00,perm,,
FALSE,,,,,天馬司,wxs,523,5230,13,4,cool,none,10,メモに見る個性？,刺激を受けて,res013_no019,2022-10-21 12:00,perm,,
FALSE,,,,,草薙寧々,wxs,524,5240,15,4,cool,none,7,初めての差し入れ,幼馴染みのまなざし,res015_no018,2022-10-21 12:00,perm,,
FALSE,,,,,初音ミク,vs,525,5250,21,3,cool,theme_park,9,みんなでショーができるように,しょぼぼぼ～ん,res021_no029,2022-10-21 15:00,perm,,
FALSE,,,,,鳳えむ,wxs,526,5260,14,2,pure,none,2,最後を迎えて,レッツ・エチュード♪,res014_no021,2022-10-21 15:00,perm,,
FALSE,,,,,望月穂波,ln,527,5270,3,birthday,pure,none,14,抱えきれないプレゼント,Happy Birthday！！2022,res003_no023,2022-10-27 0:00,bday,,
FALSE,,,,,小豆沢こはね,vbs,528,5280,9,4,mysterious,none,10,追いかけっこの裏側で,私が守るから,res009_no021,2022-10-31 12:00,lim,,
FALSE,,,,,日野森志歩,ln,529,5290,4,4,mysterious,none,7,後夜祭ライブ！,文化祭で縮まる距離,res004_no021,2022-10-31 12:00,lim,,
FALSE,,,,,花里みのり,mmj,530,5300,5,4,mysterious,none,4,ニャンだふるな応援♪,首がちぎれちゃいそう！,res005_no019,2022-10-31 12:00,lim,,
FALSE,,,,,桐谷遥,mmj,531,5310,6,3,happy,none,3,親友との帰り道,キラキラの洪水！？,res006_no021,2022-10-31 15:00,perm,,
FALSE,,,,,鏡音リン,vs,532,5320,22,2,cute,street,5,わたし達の文化祭？,レッツ・エンジョイ文化祭♪,res022_no021,2022-10-31 15:00,perm,,
FALSE,,,,,MEIKO,vs,533,5330,25,birthday,mysterious,none,14,楽しい日々をこれからも,Happy Anniversary！！2022,res025_no021,2022-11-05 0:00,bday,,
FALSE,,,,,東雲彰人,vbs,534,5340,11,birthday,pure,none,14,騒がしくも楽しい１日,Happy Birthday！！2022,res011_no021,2022-11-12 0:00,bday,,
FALSE,,,,,星乃一歌,ln,535,5350,1,4,happy,none,4,感謝のガーベラ,繋がる音色,res001_no020,2022-11-11 12:00,perm,,
FALSE,,,,,望月穂波,ln,536,5360,3,4,happy,none,10,自分じゃない誰かのために,思いやりも添えて,res003_no024,2022-11-11 12:00,perm,,
FALSE,,,,,初音ミク,vs,537,5370,21,4,happy,light_sound,7,この歌が届きますように,重なる歌声,res021_no030,2022-11-11 12:00,perm,,
FALSE,,,,,天馬咲希,ln,538,5380,2,3,pure,none,3,撮影前夜,優しさに背中を預けて,res002_no021,2022-11-11 15:00,perm,,
FALSE,,,,,KAITO,vs,539,5390,26,2,mysterious,light_sound,5,MVもしも談義,演奏であと押し,res026_no021,2022-11-11 15:00,perm,,
FALSE,,,,,東雲絵名,niigo,540,5400,19,4,mysterious,none,10,あの言葉の真意,描きたくなった表情,res019_no022,2022-11-20 12:00,perm,,
FALSE,,,,,宵崎奏,niigo,541,5410,17,4,mysterious,none,4,昔と今の違いは……,この街一番の専門店で,res017_no022,2022-11-20 12:00,perm,,
FALSE,,,,,朝比奈まふゆ,niigo,542,5420,18,4,mysterious,none,7,あと少し、こうしていたくて……,何かが違う食卓,res018_no021,2022-11-20 12:00,perm,,
FALSE,,,,,暁山瑞希,niigo,543,5430,20,3,happy,none,3,枕変わると寝られないタイプです,弟くんにも聞いちゃおー！,res020_no021,2022-11-20 15:00,perm,,
FALSE,,,,,鏡音レン,vs,544,5440,23,2,pure,school_refusal,5,密かな見守り,それぞれの関わりかた,res023_no021,2022-11-20 15:00,perm,,
FALSE,,,,,桐谷遥,mmj,545,5450,6,4,pure,none,7,あの日の私、追いかけて,世界一の笑顔,res006_no022,2022-11-30 12:00,lim,,
